,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-10-23,0.40412724946516715,0.20481210933110958,0.31020772538229313,0.3814548430721538,0.20553881764170556,0.30970594795136747,0.17442992237090027,0.10935525724607943,0.30381337736341624,0.23493939582886836,0.1387539878466254,0.2073682894970245,0.14161748818247658,0.24520495636166195,0.21892250656441145,0.17535004495535964,0.1329195347874552,0.18370151045169275,0.31143216251006733,0.5146569400670273,0.20855426620097173,0.13941465276115855,0.38454620119306193,0.16908170591543756,0.5156151404953221,0.27401740375408845,0.2809842879626958
2020-10-24,0.4398042995389108,0.22659960936250387,0.2702578046677726,0.4440306615805005,0.20149545180866119,0.27173268743643536,0.16763233491916557,0.12509130235561394,0.26989310721213133,0.2180964283043683,0.12812682412740226,0.21529101029929398,0.1392078407803079,0.23481664040264144,0.20527329859808152,0.18652966019611533,0.13408134950073777,0.19692563366446436,0.31720093137347505,0.5022248423290682,0.14646192259873347,0.14383215168922478,0.3657834677485777,0.17613353341248567,0.4955161354180137,0.35337932834999697,0.3419598839361875
2020-10-25,0.44438033242326974,0.28745355114712967,0.26549812800710193,0.4432824174773697,0.20417175194648843,0.28070034289748635,0.17183775486156402,0.1429870538190592,0.23415214607109663,0.23200289120281212,0.12484053327132978,0.15601904625756832,0.11475335290042557,0.2670198569553944,0.17432207955268972,0.19782591868482874,0.1436713035724711,0.18050476023782672,0.3016819576335277,0.4713009560225304,0.20319175626836697,0.16151226301309585,0.31457627956585443,0.18678079121160446,0.4637262724559715,0.4093663094178791,0.2748763372975016
2020-10-26,0.4396591674850834,0.2490685418652166,0.2774288610261746,0.4718073599619087,0.19556578382349724,0.26942036298003863,0.1921729297590672,0.15906268029556125,0.261818363610466,0.20734053681844283,0.13937614455468153,0.16024978658046565,0.12308811705041856,0.3076000164211922,0.17936352809661713,0.22442392154585017,0.1283857469189521,0.17535192991711815,0.3423697585809697,0.4590735366878425,0.1420850762197674,0.21033144459057954,0.2727949773127875,0.19994418639731676,0.3615037228575058,0.4249991584280159,0.34572551277476027
2020-10-27,0.4590451076735481,0.1976030039976397,0.2958436791117614,0.4131930154936385,0.2087757375526209,0.2252363972902899,0.20175131466289978,0.17279905775540597,0.25515506064696636,0.2321592648004889,0.1400330169881748,0.15013993888307509,0.12486639119651645,0.3515230041412443,0.18210739842089613,0.18914070384324758,0.13068564038257813,0.17370896371561603,0.33720380054793037,0.39588330996808324,0.14626126488631055,0.24279121971063714,0.24384630498424278,0.2088994388576845,0.2898089099084364,0.4849950225348335,0.268472720758524
2020-10-28,0.4124486852665113,0.20839628982041628,0.2700463018945882,0.43519436091857255,0.20554392543325406,0.216802761546177,0.21685230990393528,0.1749307123970614,0.2403684091249722,0.20296256671289484,0.1407337715794563,0.13155469512858753,0.11012887719569439,0.3375755131189701,0.1802208804242909,0.1930550414839865,0.13314330012635775,0.18623951519728424,0.34399273974043354,0.44263700808360373,0.14379983198195748,0.24910858417208026,0.25489583179239267,0.19697640298428118,0.255457363955463,0.5754201630944719,0.19701804672642198
2020-10-29,0.45682795031439005,0.27233880785077447,0.35386843969062654,0.38240314342102644,0.20561837719526804,0.23325083705279614,0.22431895904350507,0.17269065986216683,0.24697356061539494,0.2209681905321364,0.14003312867435225,0.13748995821740365,0.15788229047824093,0.3344341619439726,0.19433477209118646,0.2056601669747573,0.13032267324321997,0.19701016997139606,0.3285453619510111,0.46078399178686585,0.20735298320813333,0.25205481792910167,0.26777155872406416,0.18780329759128644,0.21340512431044345,0.5433453805138059,0.19231212345595108
2020-10-30,0.4713069199670943,0.2536139677786861,0.3582669553575351,0.41288213646836047,0.2148824267559041,0.25209797149574237,0.22730239915957506,0.18369964235832897,0.2881754313314638,0.20808704694752478,0.15001740774299946,0.13367858132853838,0.25023312131339903,0.354281464616042,0.19130366385999836,0.21571198058358032,0.13280193302863014,0.26264228120980787,0.3513821714591228,0.42778927233790354,0.24363160190606725,0.25810691725152896,0.27101059347056117,0.21542700154357053,0.18005655839276108,0.5490253554257384,0.18241985010076153
2020-10-31,0.5281186000345025,0.2663020481448479,0.26403299183149614,0.4555564369450609,0.20936250243633317,0.27943938441389976,0.19462336643773348,0.1710660774362918,0.3061585326168587,0.17760064141160758,0.16516642978579676,0.15099762388037452,0.26148962600548736,0.2130092240269913,0.20083624272957412,0.2341393250612251,0.1325186030411496,0.31336852925423503,0.34236079321253293,0.38985545334732696,0.2687617612603194,0.26043314251063027,0.22285867989547933,0.22282673417317522,0.18010544817433918,0.5287095523058253,0.260037128460088
2020-11-01,0.40986226207105836,0.3620381600247195,0.2764773778585819,0.407867182326138,0.20878269470132366,0.2703218555336795,0.13705985008197366,0.18459637416921806,0.25136944397897903,0.15686951943512492,0.18948054474927867,0.15594860888333176,0.21383848950191614,0.19949973954592842,0.1979022367087942,0.2419464169871706,0.12369234464632088,0.3210053160646217,0.3806526087534829,0.3411124298904821,0.2231962024647055,0.25062459616431365,0.20767382124744044,0.21772477682039418,0.15745001233273828,0.5269598769944673,0.31379881623346423
2020-11-02,0.4249646900513439,0.2139046604258014,0.2616003350426308,0.4079208022049216,0.20742429401008147,0.2944588859552222,0.11178201277018074,0.2000447182716696,0.27517995630458875,0.19297217700071215,0.1730645238648029,0.15534142485887587,0.2834594637535688,0.22445657288606705,0.22693951009903726,0.27130866115544516,0.13670437210061348,0.3289547017810926,0.3554582639867809,0.37296167249473977,0.2554212920811837,0.2692685764484967,0.20207997987762324,0.2224372726023355,0.149602455306957,0.5363305471322987,0.38391987921110954
2020-11-03,0.5078492163196068,0.22023994974900243,0.2900008710728109,0.41363141359335853,0.22875203212292097,0.26938716417055925,0.10920552445867353,0.21002027159929368,0.2791669849221516,0.2584050364024293,0.22659853141855313,0.17331521478315498,0.3683776351637867,0.12134341497680914,0.36275732110097436,0.38398804370348905,0.19524689884128713,0.3695537505966505,0.3689238178236362,0.30729251527702783,0.16951865665190033,0.2568216281350779,0.21470526322343447,0.24180584768189814,0.1508412660820027,0.5671603692536342,0.46646994247173035
2020-11-04,0.3047208524960732,0.20574318042906875,0.2852121562505718,0.40851919588112806,0.2742720021797209,0.27049599184498313,0.11007982444797643,0.19268926910406964,0.27529882086034857,0.1604603949061665,0.280359700917389,0.19727377983900876,0.3341404928858982,0.12017954336809489,0.3201350331763299,0.41199215838833314,0.13249735254098885,0.41576945951163,0.3198056476789539,0.30894216323755647,0.14048209437141881,0.24802909381116617,0.19195915615258294,0.24466824114523636,0.15796058519892087,0.5778105139436873,0.42430256388854565
2020-11-05,0.3780852616664568,0.1917720891418377,0.30558344876074095,0.4183546200702913,0.14589804622561836,0.28985462167397774,0.14283286194357037,0.1684398482573927,0.2923068018053527,0.1300732176852664,0.25249963073399145,0.23180516798850967,0.2889028136010991,0.14318194549047192,0.32531883083382346,0.3715392391869135,0.13436158283106134,0.46749285361205367,0.3121774557049364,0.3258803359546489,0.11317979892694394,0.2379039589586392,0.20603927167213637,0.26936331086516574,0.17711012994220232,0.6513017491760577,0.46705634598264184
2020-11-06,0.44688947360504355,0.16105935708117683,0.5112350687147594,0.3985533746779996,0.14225211802863255,0.2947918377073247,0.13932668722678607,0.1822577312886172,0.3072876297066349,0.16154754171457386,0.28500527273855897,0.22934408227376046,0.2067227769374543,0.10018844470795597,0.28561525036030055,0.20411751008934112,0.12636154566154376,0.42472535946167317,0.31797489361773507,0.29727473467932136,0.23291056370580046,0.24099332599395773,0.17106456094586273,0.298533327567817,0.19232480639480032,0.695531681836344,0.21945695526300868
2020-11-07,0.2460548266987182,0.10932545784484411,0.22592938627323003,0.3767311690122356,0.14770143909229622,0.3293174696460426,0.1457254583997947,0.19410170491059006,0.33058513935708894,0.11406004194496613,0.23533080967170808,0.20393894529322487,0.1935071627639508,0.12650033886159773,0.26591306328888814,0.21057311292452355,0.13215072781701986,0.4378202335219642,0.33412358734098513,0.31620949686795585,0.2393348418490576,0.2634336552597714,0.20825633599805307,0.31247626441024323,0.21458256500458991,0.7215292082065884,0.32504114330305406
2020-11-08,0.2115893857464555,0.11777778242692358,0.24881351515823114,0.32069701638911113,0.14998786672804298,0.2935313705522968,0.12753739905032543,0.14868712324538177,0.3139863085679453,0.10860635385150727,0.22484846518397797,0.2457087956714276,0.1935202370355041,0.12173727594719778,0.24110473022280665,0.14737876618009588,0.12006725179241189,0.44536965251596033,0.32974735920340126,0.3459877775443726,0.14316319535422084,0.2546123395500347,0.18870097518363305,0.3085137864584292,0.21109548392031224,0.73001793562668,0.21514259732183794
2020-11-09,0.2328695418660535,0.11796894085182554,0.2445722416978976,0.19815534843009738,0.17701840635992774,0.32516957143653835,0.13496619194223383,0.1663666368398971,0.3295129185189422,0.116034459580189,0.20316608037205042,0.27410291063139636,0.18202720134241013,0.1222699259515098,0.24398870417168741,0.1703826660263477,0.12610281173905644,0.38028795039076896,0.3404048998144684,0.2880859847084192,0.14161939037707086,0.17664992715069835,0.1925663305028556,0.30026223642560806,0.19941920362957793,0.7220593537289227,0.2908626686688401
2020-11-10,0.23886475055652037,0.11781906596423825,0.24358383013090334,0.20972590758471268,0.11897483960235293,0.38621169858594984,0.13247549102824685,0.13435353044489137,0.3300858812660612,0.1323693111697892,0.16352145785854716,0.2743492455781124,0.18858417081237405,0.14396213047177195,0.19261742398661696,0.13489740942974168,0.15843763392509233,0.3974321345297736,0.31017801372172044,0.285491174145395,0.18363296721802724,0.15582414640641026,0.16109385751424463,0.26568694081361366,0.20691473241163666,0.7456528208830793,0.14229979909405874
2020-11-11,0.2196697484130099,0.14984200784626772,0.23635893702800836,0.2345886328988405,0.15230148771969346,0.43291285209184793,0.15339710182118507,0.14647170811721627,0.2964908330848272,0.1383470086711178,0.15875302361470747,0.2887762496637457,0.20169305341545035,0.12598573043820904,0.19141244332321872,0.12000837322723358,0.1696494756289617,0.35851211132263916,0.32267111663907416,0.31822291731507524,0.14882357245177183,0.15782819341552587,0.169135694915604,0.2785172712151273,0.23007048021867688,0.2356270162982719,0.2020007508227513
2020-11-12,0.12692093479871847,0.15188387315905497,0.25849221734619227,0.21814957483393052,0.15809256636518515,0.39782550035080405,0.1333228992575863,0.14434691724657414,0.2368201247118547,0.1562916553362873,0.18427133780598226,0.2751227810650798,0.34293295265317136,0.12695116278815705,0.1701985199980424,0.10925416652260235,0.18350742375428875,0.3327340285595262,0.32544949244847876,0.35401204148255466,0.1601712832309733,0.17429844049884682,0.14884077661264708,0.30751801653408006,0.26509534004351454,0.2002244782548439,0.19580901569016695
2020-11-13,0.14713802099252415,0.1450032287302775,0.17299163070553703,0.17550619720907226,0.13525636272451766,0.3382716558613602,0.14853867690934694,0.14426286982567307,0.3808028919849299,0.10803268266323748,0.1506892930405558,0.23105335071970595,0.31687969278365463,0.12736328958111778,0.17839423528257595,0.11687289030565066,0.16906526733841903,0.3305967973740496,0.2951576944665707,0.41651513399088125,0.19430940507460187,0.1762407365735854,0.11309769593444643,0.27092681019151066,0.2832972318142512,0.20013737105777363,0.29986109605058564
2020-11-14,0.15235992505907353,0.15924396482874018,0.1643401833288912,0.1791366071560082,0.17152153372613477,0.3093707900694605,0.14998191014928905,0.18941503173917174,0.2729633804358358,0.11212212571831379,0.1695672340217397,0.264461030378748,0.2441148484158686,0.13183726334811116,0.18823326529625428,0.12476163383287178,0.14353921758024576,0.3435682100407932,0.30965348681333904,0.4475835199999342,0.19726550775843024,0.21680019419631652,0.14642746534476433,0.27962295071937865,0.3378017621783905,0.1681054994979372,0.2568838729392772
2020-11-15,0.14863439520712518,0.1860161857877773,0.16006484660939072,0.20299339281287404,0.1887643086385619,0.26065839889969356,0.1273031324443166,0.19762971765999385,0.3486998509275358,0.16650537287640496,0.17354500440245718,0.2761789707111675,0.27270715544722285,0.13007010874126487,0.17395713548671835,0.12609572706163408,0.16841981756165403,0.29768806148143584,0.30398702215497836,0.4829318989476743,0.20064969525141438,0.2249205682965889,0.15418693324966723,0.2834892812830785,0.4034777865641953,0.17847866582756705,0.2659673395873994
2020-11-16,0.14733173870720118,0.21667921710586882,0.1582194590813301,0.22823333862272677,0.20158163125210404,0.20314164174416466,0.13524689796575481,0.19637944408377653,0.3473164099847652,0.1673866008961159,0.18898202146912962,0.30585790171522204,0.2703803693377911,0.12326474738643411,0.22408777195940835,0.12122287044407594,0.16181313715019488,0.19577147914151533,0.26953968753566354,0.4833678600575088,0.20557718661723498,0.20516649729667683,0.16026404241070713,0.30301424838592456,0.40307229982057646,0.17564341696989438,0.21794275791031295
2020-11-17,0.15364559219781465,0.16284275752865643,0.1530912600910151,0.21095892715138964,0.2407870577053161,0.23545113664177006,0.1403283791702007,0.18079822283411148,0.3702176691546965,0.19597548889602256,0.1556150895395864,0.24058665223254844,0.26849437463995574,0.13396677192009265,0.2308502805813755,0.15388210545206235,0.16297267916959554,0.1579392728497195,0.27213036587536643,0.4732071048537239,0.21231349459800372,0.21273110367245976,0.14922038482972974,0.2793811467027319,0.39049831493423076,0.1534123350558698,0.19205964326430616
2020-11-18,0.16824984027663903,0.18431428464580218,0.14888767058869987,0.205512518440407,0.2179970360301931,0.23307122582558262,0.15287497303347178,0.1920373837248327,0.4315971849659716,0.15451713622589597,0.15815595583513847,0.20155062207304883,0.24167411686490584,0.1398041838450761,0.2274550892308419,0.15741512206427752,0.21462766471662523,0.15193398504479438,0.26916654056041206,0.48090544526219214,0.2028047918102299,0.22328604719918216,0.14844383440143694,0.2694566812964628,0.4538713890071682,0.17084075131155335,0.1869237705928982
2020-11-19,0.19062321111556665,0.1719347432995678,0.14687874180175908,0.23312023195514864,0.1997355667064987,0.23542971575463723,0.13822059115486784,0.19521631539500928,0.36793652451805786,0.16935295611492152,0.15760292209037266,0.2245250203276105,0.22820264342249472,0.15741081293471837,0.22817271945694168,0.1689826928511995,0.20765061421908007,0.1677404506460827,0.28835248722371754,0.48196725997953627,0.20196132129720604,0.21735729233110854,0.16942608595390163,0.2515238564644262,0.36910916779981207,0.13233003092201492,0.22067221739418422
2020-11-20,0.1960375408938242,0.20256215255084128,0.14995283802280776,0.25650174714493645,0.2297882454547004,0.22518647290003665,0.16484263897273915,0.17317667061095007,0.2988361314946339,0.19257314329958244,0.16258254620480506,0.24835359820895997,0.22731794321879645,0.1475980448261547,0.23408785201619356,0.18648432336737164,0.252404709907067,0.17147875165772472,0.290295967286577,0.4599221214348592,0.19664989543429806,0.23130806174588028,0.17868536599499735,0.22311948850924276,0.3169748656724268,0.13444436717117128,0.18998183184828105
